state,date,cumul_cases,cumul_deaths
NV,2020-10-26,96177,1749
NV,2020-10-27,96907,1756
NV,2020-10-28,97478,1766
NV,2020-10-29,98553,1769
NV,2020-10-30,99785,1777
NV,2020-10-31,100762,1777
NV,2020-11-01,101478,1781
NV,2020-11-02,102113,1784
NV,2020-11-03,103024,1807
NV,2020-11-04,104092,1814
NV,2020-11-05,105359,1824
NV,2020-11-06,106921,1845
NV,2020-11-07,108745,1850
NV,2020-11-08,110021,1851
NV,2020-11-09,110981,1852
NV,2020-11-10,112303,1859
NV,2020-11-11,113410,1877
NV,2020-11-12,114879,1880
NV,2020-11-13,116736,1893
NV,2020-11-14,119005,1908
NV,2020-11-15,120182,1909
NV,2020-11-16,122096,1917
NV,2020-11-17,123793,1944
NV,2020-11-18,125458,1947
NV,2020-11-19,127874,1953
NV,2020-11-20,129713,1982
NV,2020-11-21,131732,2011
NV,2020-11-22,133887,2017
NV,2020-11-23,136226,2023
NV,2020-11-24,139079,2047
NV,2020-11-25,142238,2071
NV,2020-11-26,144780,2093
NV,2020-11-27,146316,2095
NV,2020-11-28,149228,2119
NV,2020-11-29,150526,2136
NV,2020-11-30,152168,2144
NV,2020-12-01,154866,2166
NV,2020-12-02,156995,2201
NV,2020-12-03,159531,2249
NV,2020-12-04,162433,2272
NV,2020-12-05,165627,2301
NV,2020-12-06,168138,2315
NV,2020-12-07,170586,2319
NV,2020-12-08,173280,2359
NV,2020-12-09,176333,2384
NV,2020-12-10,178526,2434
NV,2020-12-11,181309,2479
NV,2020-12-12,183950,2520
NV,2020-12-13,186832,2539
NV,2020-12-14,189411,2548
NV,2020-12-15,191731,2596
NV,2020-12-16,194097,2653
NV,2020-12-17,196378,2673
NV,2020-12-18,199256,2708
NV,2020-12-19,201857,2751
NV,2020-12-20,203944,2781
NV,2020-12-21,205883,2787
NV,2020-12-22,206973,2825
NV,2020-12-23,209961,2871
NV,2020-12-24,212210,2916
NV,2020-12-25,214063,2943
NV,2020-12-26,215652,2944
NV,2020-12-27,217508,2952
NV,2020-12-28,218376,2973
NV,2020-12-29,220123,3019
NV,2020-12-30,222593,3066
NV,2020-12-31,224730,3125
NV,2021-01-01,227045,3146
NV,2021-01-02,228870,3151
NV,2021-01-03,231617,3183
NV,2021-01-04,233031,3206
NV,2021-01-05,235454,3235
NV,2021-01-06,237392,3295
NV,2021-01-07,240794,3339
NV,2021-01-08,243660,3394
NV,2021-01-09,246308,3450
NV,2021-01-10,248567,3467
NV,2021-01-11,250248,3500
NV,2021-01-12,252841,3546
NV,2021-01-13,253984,3596
NV,2021-01-14,256171,3658
NV,2021-01-15,258049,3698
NV,2021-01-16,260089,3761
NV,2021-01-17,261572,3779
NV,2021-01-18,262793,3784
NV,2021-01-19,263971,3792
NV,2021-01-20,265142,3863
NV,2021-01-21,266342,3910
NV,2021-01-22,268211,3958
NV,2021-01-23,269712,4011
NV,2021-01-24,270906,4026
NV,2021-01-25,271896,4029
NV,2021-01-26,272852,4088
NV,2021-01-27,273872,4134
NV,2021-01-28,274950,4181
NV,2021-01-29,276278,4218
NV,2021-01-30,277348,4264
NV,2021-01-31,278307,4270
NV,2021-02-01,279145,4278
NV,2021-02-02,279956,4324
NV,2021-02-03,280706,4373
NV,2021-02-04,281595,4424
NV,2021-02-05,282492,4463
NV,2021-02-06,283390,4496
NV,2021-02-07,284041,4520
NV,2021-02-08,284589,4522
NV,2021-02-09,285135,4559
NV,2021-02-10,285794,4582
NV,2021-02-11,286386,4637
NV,2021-02-12,287022,4663
NV,2021-02-13,287835,4694
NV,2021-02-14,288347,4709
NV,2021-02-15,288738,4720
NV,2021-02-16,289028,4733
NV,2021-02-17,289391,4774
NV,2021-02-18,289879,4805
NV,2021-02-19,290299,4831
NV,2021-02-20,290670,4868
NV,2021-02-21,290971,4872
NV,2021-02-22,291144,4882
NV,2021-02-23,291542,4903
NV,2021-02-24,292058,4919
NV,2021-02-25,292629,4933
NV,2021-02-26,293028,4942
NV,2021-02-27,293487,4957
NV,2021-02-28,293753,4957
NV,2021-03-01,293979,4957
NV,2021-03-02,294288,4967
NV,2021-03-03,294683,4987
NV,2021-03-04,295068,5005
NV,2021-03-05,295459,5020
NV,2021-03-06,295459,5036
NV,2021-03-07,296189,5037
NY,2020-03-02,0,0
NY,2020-03-03,1,0
NY,2020-03-04,1,0
NY,2020-03-05,3,0
NY,2020-03-06,25,0
NY,2020-03-07,36,0
NY,2020-03-08,60,0
NY,2020-03-09,88,0
NY,2020-03-10,151,0
NY,2020-03-11,195,0
NY,2020-03-12,251,0
NY,2020-03-13,353,0
NY,2020-03-14,517,0
NY,2020-03-15,648,3
NY,2020-03-16,942,7
NY,2020-03-17,1374,7
NY,2020-03-18,2383,12
NY,2020-03-19,4152,12
NY,2020-03-20,7102,35
NY,2020-03-21,10356,44
NY,2020-03-22,15168,114
NY,2020-03-23,20875,114
NY,2020-03-24,25665,210
NY,2020-03-25,30810,285
NY,2020-03-26,37258,385
NY,2020-03-27,44637,519
NY,2020-03-28,52318,728
NY,2020-03-29,59513,965
NY,2020-03-30,66497,1218
NY,2020-03-31,75795,1550
NY,2020-04-01,83712,1941
NY,2020-04-02,92381,2373
NY,2020-04-03,102863,2935
NY,2020-04-04,113704,3565
NY,2020-04-05,122031,4159
NY,2020-04-06,130689,4758
NY,2020-04-07,138863,5489
NY,2020-04-08,149316,6268
NY,2020-04-09,159937,7067
NY,2020-04-10,170512,7844
NY,2020-04-11,180458,8627
NY,2020-04-12,188694,9385
NY,2020-04-13,195031,10056
NY,2020-04-14,202208,10834
NY,2020-04-15,213779,11586
NY,2020-04-16,222284,12192
NY,2020-04-17,229642,12822
NY,2020-04-18,236732,13362
NY,2020-04-19,242786,13869
NY,2020-04-20,247512,14347
NY,2020-04-21,251690,14828
NY,2020-04-22,257216,15302
NY,2020-04-23,263460,15740
NY,2020-04-24,271590,16162
NY,2020-04-25,282143,16599
NY,2020-04-26,288045,16966
NY,2020-04-27,291996,17303
NY,2020-04-28,295106,17638
NY,2020-04-29,299691,18015
NY,2020-04-30,304372,18321
NY,2020-05-01,308314,18610
NY,2020-05-02,312977,18909
NY,2020-05-03,316415,19189
NY,2020-05-04,318953,19415
NY,2020-05-05,321192,19645
NY,2020-05-06,323978,19877
NY,2020-05-07,327469,20828
NY,2020-05-08,330407,21045
NY,2020-05-09,333122,21271
NY,2020-05-10,335395,21478
NY,2020-05-11,337055,21640
NY,2020-05-12,338485,21845
NY,2020-05-13,340661,22013
NY,2020-05-14,343051,22170
NY,2020-05-15,345813,22304
NY,2020-05-16,348232,22478
NY,2020-05-17,350121,22619
NY,2020-05-18,351371,22729
NY,2020-05-19,352845,22843
NY,2020-05-20,354370,22976
NY,2020-05-21,356458,23083
NY,2020-05-22,358154,23195
NY,2020-05-23,359926,23282
NY,2020-05-24,361515,23391
NY,2020-05-25,362764,23488
NY,2020-05-26,363836,23564
NY,2020-05-27,364965,23643
NY,2020-05-28,366733,23722
NY,2020-05-29,368284,23780
NY,2020-05-30,369660,23848
NY,2020-05-31,370770,23905
NY,2020-06-01,371711,23959
NY,2020-06-02,373040,24023
NY,2020-06-03,374085,24079
NY,2020-06-04,375133,24133
NY,2020-06-05,376208,24175
NY,2020-06-06,377316,24212
NY,2020-06-07,378097,24259
NY,2020-06-08,378799,24299
NY,2020-06-09,379482,24348
NY,2020-06-10,380156,24404
NY,2020-06-11,380892,24442
NY,2020-06-12,381714,24495
NY,2020-06-13,382630,24527
NY,2020-06-14,383324,24551
NY,2020-06-15,383944,24579
NY,2020-06-16,384575,24608
NY,2020-06-17,385142,24629
NY,2020-06-18,385760,24661
NY,2020-06-19,386556,24686
NY,2020-06-20,387272,24710
NY,2020-06-21,387936,24725
NY,2020-06-22,388488,24739
NY,2020-06-23,389085,24766
NY,2020-06-24,389666,24782
NY,2020-06-25,390415,24800
NY,2020-06-26,391220,24814
NY,2020-06-27,391923,24830
NY,2020-06-28,392539,24835
NY,2020-06-29,392930,24842
NY,2020-06-30,393454,24855
NY,2020-07-01,394079,24866
NY,2020-07-02,394954,24877
NY,2020-07-03,395872,24885
NY,2020-07-04,396598,24896
NY,2020-07-05,397131,24904
NY,2020-07-06,397649,24913
NY,2020-07-07,398237,24924
NY,2020-07-08,398929,24944
NY,2020-07-09,399513,24959
NY,2020-07-10,400299,24968
NY,2020-07-11,401029,24974
NY,2020-07-12,401706,24979
NY,2020-07-13,402263,24989
NY,2020-07-14,403175,24994
NY,2020-07-15,404006,25003
NY,2020-07-16,404775,25014
NY,2020-07-17,405551,25024
NY,2020-07-18,406305,25035
NY,2020-07-19,406807,25048
NY,2020-07-20,407326,25056
NY,2020-07-21,408181,25058
NY,2020-07-22,408886,25068
NY,2020-07-23,409697,25081
NY,2020-07-24,410450,25090
NY,2020-07-25,411200,25103
NY,2020-07-26,411736,25106
NY,2020-07-27,412344,25117
NY,2020-07-28,412878,25126
NY,2020-07-29,413593,25132
NY,2020-07-30,414370,25145
NY,2020-07-31,415014,25150
NY,2020-08-01,415767,25164
NY,2020-08-02,416298,25170
NY,2020-08-03,416843,25172
NY,2020-08-04,417589,25175
NY,2020-08-05,418225,25179
NY,2020-08-06,418928,25185
NY,2020-08-07,419642,25190
NY,2020-08-08,420345,25195
NY,2020-08-09,420860,25202
NY,2020-08-10,421336,25204
NY,2020-08-11,422003,25211
NY,2020-08-12,422703,25218
NY,2020-08-13,423440,25228
NY,2020-08-14,424167,25232
NY,2020-08-15,424901,25244
NY,2020-08-16,425508,25250
NY,2020-08-17,425916,25256
NY,2020-08-18,426571,25264
NY,2020-08-19,427202,25270
NY,2020-08-20,427803,25275
NY,2020-08-21,428512,25278
NY,2020-08-22,429165,25282
NY,2020-08-23,429737,25288
NY,2020-08-24,430145,25295
NY,2020-08-25,430774,25297
NY,2020-08-26,431340,25305
NY,2020-08-27,432131,25309
NY,2020-08-28,432767,25312
NY,2020-08-29,433402,25319
NY,2020-08-30,434100,25327
NY,2020-08-31,434756,25328
NY,2020-09-01,435510,25331
NY,2020-09-02,436218,25336
NY,2020-09-03,437107,25343
NY,2020-09-04,437971,25348
NY,2020-09-05,438772,25350
NY,2020-09-06,439501,25359
NY,2020-09-07,440021,25361
NY,2020-09-08,440578,25367
NY,2020-09-09,441154,25370
NY,2020-09-10,441911,25377
NY,2020-09-11,442791,25382
NY,2020-09-12,443640,25384
NY,2020-09-13,444365,25390
NY,2020-09-14,444948,25394
NY,2020-09-15,445714,25405
NY,2020-09-16,446366,25410
NY,2020-09-17,447262,25413
NY,2020-09-18,448052,25423
NY,2020-09-19,449038,25425
NY,2020-09-20,449900,25427
NY,2020-09-21,450473,25428
NY,2020-09-22,451227,25432
NY,2020-09-23,451892,25437
NY,2020-09-24,452847,25439
NY,2020-09-25,453755,25446
NY,2020-09-26,454760,25450
NY,2020-09-27,455626,25456
NY,2020-09-28,456460,25468
NY,2020-09-29,457649,25470
NY,2020-09-30,458649,25479
NY,2020-10-01,460031,25490
NY,2020-10-02,461629,25497
NY,2020-10-03,463360,25505
NY,2020-10-04,464582,25519
NY,2020-10-05,465515,25527
NY,2020-10-06,466908,25536
NY,2020-10-07,468268,25545
NY,2020-10-08,470104,25555
NY,2020-10-09,471696,25561
NY,2020-10-10,473143,25569
NY,2020-10-11,474286,25574
NY,2020-10-12,475315,25587
NY,2020-10-13,476708,25598
NY,2020-10-14,477940,25605
NY,2020-10-15,479400,25618
NY,2020-10-16,481107,25628
NY,2020-10-17,482891,25637
NY,2020-10-18,484281,25644
NY,2020-10-19,485279,25659
NY,2020-10-20,486480,25672
NY,2020-10-21,488506,25679
NY,2020-10-22,490134,25694
NY,2020-10-23,491771,25705
NY,2020-10-24,493832,25718
NY,2020-10-25,495464,25730
NY,2020-10-26,496655,25742
NY,2020-10-27,498646,25758
NY,2020-10-28,500677,25773
NY,2020-10-29,503176,25792
NY,2020-10-30,505431,25804
NY,2020-10-31,507480,25807
NY,2020-11-01,509735,25824
NY,2020-11-02,511368,25838
NY,2020-11-03,513689,25853
NY,2020-11-04,515815,25868
NY,2020-11-05,518812,25892
NY,2020-11-06,522021,25910
NY,2020-11-07,525608,25928
NY,2020-11-08,529036,25947
NY,2020-11-09,532180,25973
NY,2020-11-10,536145,26005
NY,2020-11-11,540965,26026
NY,2020-11-12,545762,26055
NY,2020-11-13,551163,26079
NY,2020-11-14,556551,26103
NY,2020-11-15,560200,26133
NY,2020-11-16,563690,26159
NY,2020-11-17,568778,26189
NY,2020-11-18,574072,26225
NY,2020-11-19,579382,26257
NY,2020-11-20,584850,26292
NY,2020-11-21,590822,26326
NY,2020-11-22,596214,26357
NY,2020-11-23,602120,26390
NY,2020-11-24,607001,26441
NY,2020-11-25,613266,26482
NY,2020-11-26,620199,26549
NY,2020-11-27,628375,26588
NY,2020-11-28,634438,26632
NY,2020-11-29,641161,26690
NY,2020-11-30,647980,26747
NY,2020-12-01,655265,26816
NY,2020-12-02,664238,26889
NY,2020-12-03,674093,26955
NY,2020-12-04,685364,27017
NY,2020-12-05,696125,27089
NY,2020-12-06,705827,27149
NY,2020-12-07,713129,27232
NY,2020-12-08,722464,27307
NY,2020-12-09,733064,27404
NY,2020-12-10,743242,27498
NY,2020-12-11,753837,27587
NY,2020-12-12,764966,27675
NY,2020-12-13,775160,27785
NY,2020-12-14,784204,27870
NY,2020-12-15,794557,28002
NY,2020-12-16,804555,28100
NY,2020-12-17,815469,28222
NY,2020-12-18,828166,28344
NY,2020-12-19,838085,28474
NY,2020-12-20,848042,28598
NY,2020-12-21,857049,28709
NY,2020-12-22,866765,28850
NY,2020-12-23,878702,29016
NY,2020-12-24,891270,29149
NY,2020-12-25,903716,29270
NY,2020-12-26,914522,29396
NY,2020-12-27,922145,29511
NY,2020-12-28,932552,29629
NY,2020-12-29,943990,29756
NY,2020-12-30,957412,29905
NY,2020-12-31,974214,30040
NY,2021-01-01,990711,30208
NY,2021-01-02,1005785,30337
NY,2021-01-03,1017153,30476
NY,2021-01-04,1028362,30648
NY,2021-01-05,1041028,30802
NY,2021-01-06,1057676,30965
NY,2021-01-07,1075312,31164
NY,2021-01-08,1094144,31329
NY,2021-01-09,1111087,31519
NY,2021-01-10,1126442,31672
NY,2021-01-11,1140156,31841
NY,2021-01-12,1155370,32007
NY,2021-01-13,1169947,32175
NY,2021-01-14,1183608,32379
NY,2021-01-15,1203550,32566
NY,2021-01-16,1219548,32725
NY,2021-01-17,1233390,32897
NY,2021-01-18,1245575,33052
NY,2021-01-19,1258087,33224
NY,2021-01-20,1271451,33415
NY,2021-01-21,1285337,33594
NY,2021-01-22,1300481,33763
NY,2021-01-23,1314267,33907
NY,2021-01-24,1326987,34069
NY,2021-01-25,1338990,34242
NY,2021-01-26,1350054,34407
NY,2021-01-27,1361082,34579
NY,2021-01-28,1374480,34742
NY,2021-01-29,1387059,34893
NY,2021-01-30,1399863,35036
NY,2021-01-31,1410656,35178
NY,2021-02-01,1419164,35319
NY,2021-02-02,1427379,35466
NY,2021-02-03,1433304,35631
NY,2021-02-04,1440718,35767
NY,2021-02-05,1449495,35920
NY,2021-02-06,1460747,36079
NY,2021-02-07,1470772,36224
NY,2021-02-08,1479220,36339
NY,2021-02-09,1487086,36481
NY,2021-02-10,1494187,36619
NY,2021-02-11,1504286,36743
NY,2021-02-12,1512690,36882
NY,2021-02-13,1521453,37009
NY,2021-02-14,1529769,37118
NY,2021-02-15,1536134,37221
NY,2021-02-16,1542887,37328
NY,2021-02-17,1548979,37440
NY,2021-02-18,1555773,37556
NY,2021-02-19,1564483,37675
NY,2021-02-20,1572175,37776
NY,2021-02-21,1578785,37851
NY,2021-02-22,1584931,37941
NY,2021-02-23,1591585,38031
NY,2021-02-24,1597774,38135
NY,2021-02-25,1606520,38227
NY,2021-02-26,1614724,38321
NY,2021-02-27,1622865,38407
NY,2021-02-28,1630445,38497
NY,2021-03-01,1636680,38577
NY,2021-03-02,1642480,38660
NY,2021-03-03,1650184,38735
NY,2021-03-04,1657777,38796
NY,2021-03-05,1666733,38891
NY,2021-03-06,1674380,38970
NY,2021-03-07,1681169,39029
OH,2020-03-05,0,0
OH,2020-03-06,0,0
OH,2020-03-07,0,0
OH,2020-03-08,0,0
OH,2020-03-09,3,0
OH,2020-03-10,3,0
OH,2020-03-11,4,0
OH,2020-03-12,5,0
OH,2020-03-13,13,0
OH,2020-03-14,13,0
OH,2020-03-15,36,0
OH,2020-03-16,50,0
OH,2020-03-17,67,0
OH,2020-03-18,88,0
OH,2020-03-19,119,0
OH,2020-03-20,169,1
OH,2020-03-21,247,3
OH,2020-03-22,351,3
OH,2020-03-23,442,6
OH,2020-03-24,564,8
OH,2020-03-25,704,10
OH,2020-03-26,867,15
OH,2020-03-27,1137,19
OH,2020-03-28,1406,25
OH,2020-03-29,1653,29
OH,2020-03-30,1933,39
OH,2020-03-31,2199,55
OH,2020-04-01,2547,65
OH,2020-04-02,2902,81
OH,2020-04-03,3312,91
OH,2020-04-04,3739,102
OH,2020-04-05,4043,119
OH,2020-04-06,4450,142
OH,2020-04-07,4782,167
OH,2020-04-08,5148,193
OH,2020-04-09,5512,213
OH,2020-04-10,5878,231
OH,2020-04-11,6250,247
OH,2020-04-12,6604,253
OH,2020-04-13,6975,274
OH,2020-04-14,7280,324
OH,2020-04-15,7791,361
OH,2020-04-16,8414,389
OH,2020-04-17,9107,418
OH,2020-04-18,10222,451
OH,2020-04-19,11602,471
OH,2020-04-20,12919,509
OH,2020-04-21,13725,557
OH,2020-04-22,14117,610
OH,2020-04-23,14694,656
OH,2020-04-24,15169,690
OH,2020-04-25,15587,711
OH,2020-04-26,15963,728
OH,2020-04-27,16325,753
OH,2020-04-28,16769,799
OH,2020-04-29,17303,937
OH,2020-04-30,18027,975
OH,2020-05-01,18743,1002
OH,2020-05-02,19335,1021
OH,2020-05-03,19914,1038
OH,2020-05-04,20474,1056
OH,2020-05-05,20969,1135
OH,2020-05-06,21576,1225
OH,2020-05-07,22131,1271
OH,2020-05-08,23016,1306
OH,2020-05-09,23697,1331
OH,2020-05-10,24081,1341
OH,2020-05-11,24777,1357
OH,2020-05-12,25250,1436
OH,2020-05-13,25721,1483
OH,2020-05-14,26357,1534
OH,2020-05-15,26954,1581
OH,2020-05-16,27474,1610
OH,2020-05-17,27923,1625
OH,2020-05-18,28454,1657
OH,2020-05-19,28952,1720
OH,2020-05-20,29436,1781
OH,2020-05-21,30167,1836
OH,2020-05-22,30794,1872
OH,2020-05-23,31408,1956
OH,2020-05-24,31911,1969
OH,2020-05-25,32477,1987
OH,2020-05-26,33006,2002
OH,2020-05-27,33439,2044
OH,2020-05-28,33915,2098
OH,2020-05-29,34566,2131
OH,2020-05-30,35034,2149
OH,2020-05-31,35513,2155
OH,2020-06-01,35984,2206
OH,2020-06-02,36350,2258
OH,2020-06-03,36792,2299
OH,2020-06-04,37282,2339
OH,2020-06-05,37758,2355
OH,2020-06-06,38111,2370
OH,2020-06-07,38476,2377
OH,2020-06-08,38837,2404
OH,2020-06-09,39162,2421
OH,2020-06-10,39575,2457
OH,2020-06-11,40004,2490
OH,2020-06-12,40424,2508
OH,2020-06-13,40848,2554
OH,2020-06-14,41148,2557
OH,2020-06-15,41576,2573
OH,2020-06-16,42010,2597
OH,2020-06-17,42422,2611
OH,2020-06-18,43122,2633
OH,2020-06-19,43731,2667
OH,2020-06-20,44262,2697
OH,2020-06-21,44808,2700
OH,2020-06-22,45537,2704
OH,2020-06-23,46127,2735
OH,2020-06-24,46759,2755
OH,2020-06-25,47651,2772
OH,2020-06-26,48638,2788
OH,2020-06-27,49455,2804
OH,2020-06-28,50309,2807
OH,2020-06-29,51046,2818
OH,2020-06-30,51789,2863
OH,2020-07-01,52865,2876
OH,2020-07-02,54166,2903
OH,2020-07-03,55257,2903
OH,2020-07-04,56183,2907
OH,2020-07-05,57151,2911
OH,2020-07-06,57956,2927
OH,2020-07-07,58904,2970
OH,2020-07-08,60181,2991
OH,2020-07-09,61331,3006
OH,2020-07-10,62856,3032
OH,2020-07-11,64214,3036
OH,2020-07-12,65592,3058
OH,2020-07-13,66853,3064
OH,2020-07-14,67995,3069
OH,2020-07-15,69311,3075
OH,2020-07-16,70601,3103
OH,2020-07-17,72280,3112
OH,2020-07-18,73822,3132
OH,2020-07-19,74932,3174
OH,2020-07-20,76168,3189
OH,2020-07-21,77215,3219
OH,2020-07-22,78742,3235
OH,2020-07-23,80186,3256
OH,2020-07-24,81746,3297
OH,2020-07-25,83184,3297
OH,2020-07-26,84073,3307
OH,2020-07-27,85177,3344
OH,2020-07-28,86497,3382
OH,2020-07-29,87893,3422
OH,2020-07-30,89626,3442
OH,2020-07-31,91159,3489
OH,2020-08-01,92087,3515
OH,2020-08-02,93031,3529
OH,2020-08-03,93963,3539
OH,2020-08-04,95106,3570
OH,2020-08-05,96305,3596
OH,2020-08-06,97471,3618
OH,2020-08-07,98675,3652
OH,2020-08-08,99969,3668
OH,2020-08-09,100848,3669
OH,2020-08-10,101731,3673
OH,2020-08-11,102826,3708
OH,2020-08-12,104248,3734
OH,2020-08-13,105426,3755
OH,2020-08-14,106557,3784
OH,2020-08-15,107674,3824
OH,2020-08-16,108287,3826
OH,2020-08-17,109062,3832
OH,2020-08-18,109923,3871
OH,2020-08-19,110881,3907
OH,2020-08-20,112003,3929
OH,2020-08-21,113046,3955
OH,2020-08-22,114165,3975
OH,2020-08-23,114802,3978
OH,2020-08-24,115651,3986
OH,2020-08-25,116495,3996
OH,2020-08-26,117584,4044
OH,2020-08-27,118828,4076
OH,2020-08-28,120124,4105
OH,2020-08-29,121340,4126
OH,2020-08-30,122262,4128
OH,2020-08-31,123157,4138
OH,2020-09-01,124610,4165
OH,2020-09-02,125767,4176
OH,2020-09-03,127112,4226
OH,2020-09-04,128444,4248
OH,2020-09-05,129785,4256
OH,2020-09-06,130558,4259
OH,2020-09-07,131336,4276
OH,2020-09-08,131992,4298
OH,2020-09-09,132965,4324
OH,2020-09-10,134086,4354
OH,2020-09-11,135326,4403
OH,2020-09-12,136568,4411
OH,2020-09-13,137405,4415
OH,2020-09-14,138484,4419
OH,2020-09-15,139485,4506
OH,2020-09-16,140518,4555
OH,2020-09-17,141585,4580
OH,2020-09-18,142596,4608
OH,2020-09-19,143547,4612
OH,2020-09-20,144309,4615
OH,2020-09-21,145165,4623
OH,2020-09-22,145850,4635
OH,2020-09-23,146753,4687
OH,2020-09-24,147744,4715
OH,2020-09-25,148894,4734
OH,2020-09-26,150009,4740
OH,2020-09-27,150809,4741
OH,2020-09-28,151802,4746
OH,2020-09-29,152907,4783
OH,2020-09-30,153987,4804
OH,2020-10-01,155314,4817
OH,2020-10-02,156809,4905
OH,2020-10-03,157966,4925
OH,2020-10-04,158907,4925
OH,2020-10-05,159964,4931
OH,2020-10-06,161299,4947
OH,2020-10-07,162723,4970
OH,2020-10-08,164262,4983
OH,2020-10-09,166102,4994
OH,2020-10-10,167458,4997
OH,2020-10-11,168749,4999
OH,2020-10-12,170179,5005
OH,2020-10-13,171626,5017
OH,2020-10-14,173665,5033
OH,2020-10-15,175843,5038
OH,2020-10-16,177991,5054
OH,2020-10-17,180225,5067
OH,2020-10-18,181787,5067
OH,2020-10-19,183624,5075
OH,2020-10-20,185639,5083
OH,2020-10-21,188005,5149
OH,2020-10-22,190430,5161
OH,2020-10-23,192948,5184
OH,2020-10-24,195806,5206
OH,2020-10-25,198115,5206
OH,2020-10-26,200231,5217
OH,2020-10-27,202740,5239
OH,2020-10-28,205347,5256
OH,2020-10-29,208937,5275
OH,2020-10-30,212782,5291
OH,2020-10-31,215697,5301
OH,2020-11-01,219000,5303
OH,2020-11-02,221909,5340
OH,2020-11-03,226138,5373
OH,2020-11-04,230209,5428
OH,2020-11-05,235170,5461
OH,2020-11-06,240178,5494
OH,2020-11-07,245727,5506
OH,2020-11-08,250268,5517
OH,2020-11-09,254974,5524
OH,2020-11-10,261482,5547
OH,2020-11-11,267356,5623
OH,2020-11-12,274457,5658
OH,2020-11-13,282528,5700
OH,2020-11-14,290243,5714
OH,2020-11-15,298096,5722
OH,2020-11-16,305364,5742
OH,2020-11-17,312443,5772
OH,2020-11-18,318828,5827
OH,2020-11-19,326615,5890
OH,2020-11-20,335423,5955
OH,2020-11-21,343286,5984
OH,2020-11-22,351419,5996
OH,2020-11-23,363304,6020
OH,2020-11-24,371908,6118
OH,2020-11-25,382743,6274
OH,2020-11-26,382743,6274
OH,2020-11-27,399808,6346
OH,2020-11-28,406703,6378
OH,2020-11-29,414432,6399
OH,2020-11-30,421063,6429
OH,2020-12-01,430093,6548
OH,2020-12-02,437928,6671
OH,2020-12-03,446849,6753
OH,2020-12-04,456963,6882
OH,2020-12-05,467432,6946
OH,2020-12-06,475024,6959
OH,2020-12-07,484297,7022
OH,2020-12-08,510018,7103
OH,2020-12-09,520112,7187
OH,2020-12-10,531850,7298
OH,2020-12-11,542209,7426
OH,2020-12-12,553461,7477
OH,2020-12-13,562727,7492
OH,2020-12-14,570602,7551
OH,2020-12-15,579357,7654
OH,2020-12-16,584766,7777
OH,2020-12-17,596178,7894
OH,2020-12-18,605862,7967
OH,2020-12-19,614429,8031
OH,2020-12-20,622806,8047
OH,2020-12-21,629354,8122
OH,2020-12-22,637032,8252
OH,2020-12-23,644822,8361
OH,2020-12-24,653650,8456
OH,2020-12-25,653650,8456
OH,2020-12-26,664668,8476
OH,2020-12-27,670525,8509
OH,2020-12-28,675044,8571
OH,2020-12-29,682570,8722
OH,2020-12-30,690748,8855
OH,2020-12-31,700380,8962
OH,2021-01-01,700380,8962
OH,2021-01-02,714673,9017
OH,2021-01-03,721481,9076
OH,2021-01-04,727423,9143
OH,2021-01-05,735003,9247
OH,2021-01-06,742817,9368
OH,2021-01-07,753068,9462
OH,2021-01-08,762603,9544
OH,2021-01-09,770977,9599
OH,2021-01-10,777065,9627
OH,2021-01-11,784957,9702
OH,2021-01-12,792938,9802
OH,2021-01-13,799639,9881
OH,2021-01-14,807293,9990
OH,2021-01-15,814442,10057
OH,2021-01-16,821507,10135
OH,2021-01-17,826754,10200
OH,2021-01-18,831066,10281
OH,2021-01-19,836055,10336
OH,2021-01-20,842433,10409
OH,2021-01-21,849704,10518
OH,2021-01-22,853982,10599
OH,2021-01-23,859841,10680
OH,2021-01-24,864322,10711
OH,2021-01-25,868656,10768
OH,2021-01-26,872918,10856
OH,2021-01-27,878284,10931
OH,2021-01-28,883716,11006
OH,2021-01-29,888590,11070
OH,2021-01-30,892781,11121
OH,2021-01-31,895792,11175
OH,2021-02-01,899079,11230
OH,2021-02-02,902736,11336
OH,2021-02-03,906727,11430
OH,2021-02-04,910847,11509
OH,2021-02-05,914530,11571
OH,2021-02-06,918079,11652
OH,2021-02-07,920217,11659
OH,2021-02-08,922143,11695
OH,2021-02-09,925350,11793
OH,2021-02-10,928631,11856
OH,2021-02-11,931437,12577
OH,2021-02-12,934742,15136
OH,2021-02-13,937541,16340
OH,2021-02-14,939350,16346
OH,2021-02-15,941265,16394
OH,2021-02-16,943291,16453
OH,2021-02-17,945107,16513
OH,2021-02-18,947389,16611
OH,2021-02-19,949695,16693
OH,2021-02-20,952306,16749
OH,2021-02-21,953767,16816
OH,2021-02-22,955378,16874
OH,2021-02-23,958153,16968
OH,2021-02-24,959995,17045
OH,2021-02-25,962404,17125
OH,2021-02-26,964380,17183
OH,2021-02-27,966154,17237
OH,2021-02-28,967422,17297
OH,2021-03-01,968847,17346
OH,2021-03-02,970583,17189
OH,2021-03-03,972605,17189
OH,2021-03-04,974480,17189
OH,2021-03-05,976230,17656
OH,2021-03-06,977736,17656
OH,2021-03-07,978471,17656
OK,2020-03-07,0,0
OK,2020-03-08,0,0
OK,2020-03-09,0,0
OK,2020-03-10,1,0
OK,2020-03-11,1,0
OK,2020-03-12,2,0
